time,temperature_2m (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),relative_humidity_2m (%),wind_speed_10m (km/h),visibility (m),INV/1/DayEnergy (kWh),INV/2/DayEnergy (kWh),INV/3/DayEnergy (kWh),INV/4/DayEnergy (kWh),INV/5/DayEnergy (kWh),INV/6/DayEnergy (kWh),INV/7/DayEnergy (kWh),INV/8/DayEnergy (kWh)
2024-01-03T07:00,5.9,0,0,0,0,0,0,0,0,0,0,0,0,89,3.4,24140,0,0,0,0,0,0,0,0
2024-01-03T08:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,87,3.5,24140,2.548333333,4.152309917,0.60393525,14.29,0.216385167,7.92857075,3.994671333,0.531666667
2024-01-03T09:00,5.6,39,11,28,93.2,39,110.3,81.1,22.9,58.2,128.1,53.6,229.4,90,3.4,24140,65.66666667,65.5,54.44011667,74.70580833,51.57279092,71,44.626075,50.8429495
2024-01-03T10:00,6.6,139,56,83,236,139,335.6,179.8,72.5,107.4,305.4,179.8,434.2,89,1.1,24140,372.2498833,318.8542583,358.5265667,341.8463083,339.34075,367.5603,359.6960083,368.2582667
2024-01-03T11:00,8.5,281,145,136,398.1,281,515.3,319.9,165.1,154.8,453.2,319.9,586.7,82,5.4,24140,1105.995058,1001.857417,1100.447525,1052.791975,1064.181542,1097.445108,1100.601575,1081.201542
2024-01-03T12:00,10,442,335,107,743.8,442,637.1,469.3,355.7,113.6,789.7,469.3,676.4,78,5.4,24140,1950.569675,1828.963875,1954.26875,1886.827258,1898.957417,1934.595717,1940.9738,1883.750242
2024-01-03T13:00,10.8,414,267,147,545.2,414,692.7,416.7,268.7,148,548.8,416.7,697.3,66,4.8,24140,2773.784683,2631.892267,2782.14615,2687.407742,2671.5221,2676.512033,2674.248333,2557.604567
2024-01-03T14:00,11.5,439,293,146,611,439,678.4,419.2,279.8,139.4,583.5,419.2,647.9,61,2.9,24140,3469.608325,3328.145667,3486.663608,3393.389592,3372.4241,3376.32825,3360.568517,3215.748708
2024-01-03T15:00,12.2,402,287,115,682.3,402,595.1,359.1,256.4,102.7,609.4,359.1,531.5,56,5.8,24140,4058.771975,3918.833333,4080.003833,3994.666667,3967.518533,3977.38595,3959.166667,3747.929417
2024-01-03T16:00,12.1,285,197,88,621.5,285,448.4,226.4,156.5,69.9,493.7,226.4,356.2,57,4.7,24140,4400.175408,4280.306475,4453.5,4401.110758,4376.547458,4391,4359.166667,4036.833333
2024-01-03T17:00,11.6,133,79,54,449.9,133,248.4,71.7,42.6,29.1,242.3,71.7,133.8,61,1.3,24140,4482.333333,4378.666667,4538.492783,4516.126275,4497.5,4500.333333,4462,4115.333333
2024-01-03T18:00,9.8,13,5,8,59.7,13,57.6,0,0,0,0,0,0,67,5.1,24140,4484,4382,4540,4522,4502,4502,4462,4122
2024-01-03T19:00,8,0,0,0,0,0,0,0,0,0,0,0,0,77,6.6,24140,4484,4382,4540,4522,4502,4502,4462,4122
2024-01-03T20:00,6.7,0,0,0,0,0,0,0,0,0,0,0,0,84,6.2,24140,4484,4382,4540,4522,4502,4502,4462,4122
2024-01-03T21:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,89,6.4,24140,0,0,0,0,0,0,0,0
2024-01-03T22:00,5.1,0,0,0,0,0,0,0,0,0,0,0,0,90,5.6,24140,0,0,0,0,0,0,0,0
2024-01-03T23:00,4.1,0,0,0,0,0,0,0,0,0,0,0,0,92,5.8,24140,0,0,0,0,0,0,0,0
2024-01-04T00:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,85,4.9,24140,0,0,0,0,0,0,0,0
2024-01-04T01:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,84,4.3,24140,0,0,0,0,0,0,0,0
2024-01-04T02:00,5.6,0,0,0,0,0,0,0,0,0,0,0,0,87,5.6,24140,0,0,0,0,0,0,0,0
2024-01-04T03:00,6.2,0,0,0,0,0,0,0,0,0,0,0,0,81,5.2,24140,0,0,0,0,0,0,0,0
2024-01-04T04:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,81,5.8,24140,0,0,0,0,0,0,0,0
2024-01-04T05:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,82,3.8,24140,0,0,0,0,0,0,0,0
2024-01-04T06:00,6.5,0,0,0,0,0,0,0,0,0,0,0,0,78,4.6,24140,0,0,0,0,0,0,0,0
2024-01-04T07:00,6.3,0,0,0,0,0,0,0,0,0,0,0,0,79,4.2,24140,0,0,0,0,0,0,0,0
2024-01-04T08:00,6.3,0,0,0,0,0,0,0,0,0,0,0,0,80,2.9,24140,0.863333333,0.482802833,0.15,2.225,0.576666667,1.973234667,2.015,0.166219
2024-01-04T09:00,5.8,30,3,27,25.4,30,110,62.5,6.3,56.3,34.9,41.2,229.3,84,3.7,24140,19.96333333,23.39792783,23.75666667,23.23166667,26.56010533,45.177479,46.5538195,23.42440942
2024-01-04T10:00,7.1,149,53,96,223.2,149,335.8,192.9,68.6,124.3,288.9,192.9,434.7,81,2.6,24140,85.16666667,84.6582,86.21939167,99,83.66666667,194.333076,178.1344554,99.26820833
2024-01-04T11:00,9,247,101,146,276.8,247,516.1,281.3,115,166.3,315.3,281.3,587.8,72,3,24140,279.8168417,280.2577333,281.6666667,298,278.8333333,343.260625,348.3874417,294.7796333
2024-01-04T12:00,10.4,369,201,168,445.3,369,638.5,391.9,213.5,178.4,472.9,391.9,678.1,68,2.8,24140,607.564225,605.3333333,610.397025,624.5,605.4972,674.7598417,680.8333333,616.129075
2024-01-04T13:00,11.7,451,306,145,623.1,451,694.7,454.1,308.1,146,627.4,454.1,699.5,63,0.8,24140,1039.245033,1035.6373,1044.3141,1063.166667,1047.633733,1124.166667,1125.833333,1045.097858
2024-01-04T14:00,12.7,493,416,77,864.2,493,680.9,471.1,397.5,73.6,825.8,471.1,650.6,59,4.6,24140,1526.569858,1522.725042,1535.14715,1552.889983,1540.830125,1617.778583,1621.065042,1512.234183
2024-01-04T15:00,13.3,417,332,85,785.3,417,598.1,372.8,296.8,76,702.1,372.8,534.7,59,10.6,24140,2119.537533,2117.336175,2117.178433,2146.005683,2137.29465,2215.502658,2206.805542,2038.0924
2024-01-04T16:00,13.4,252,155,97,485.3,252,451.8,200.6,123.4,77.2,386.4,200.6,359.7,52,11.5,24140,2409.333333,2411.1692,2415.666667,2447.5,2431.333333,2509.833333,2495.166667,2278.314083
2024-01-04T17:00,12.6,81,26,55,145.9,81,252,44.2,14.2,30,79.6,44.2,137.5,58,4.8,24140,2440,2442,2463.99665,2480,2475.333333,2542,2538.5,2320
2024-01-04T18:00,11.8,6,0,6,0,6,59.4,0,0,0,0,0,0,63,3.2,24140,2440,2442,2464,2480,2482,2542,2540,2320
2024-01-04T19:00,10.6,0,0,0,0,0,0,0,0,0,0,0,0,72,4.3,24140,2440,2442,2464,2480,2482,2542,2540,2320
2024-01-04T20:00,9.7,0,0,0,0,0,0,0,0,0,0,0,0,77,4.8,24140,2440,2442,2464,2480,2482,2542,2540,2320
2024-01-04T21:00,9.1,0,0,0,0,0,0,0,0,0,0,0,0,79,4.1,24140,0,0,0,0,0,0,0,0
2024-01-04T22:00,8.6,0,0,0,0,0,0,0,0,0,0,0,0,79,5.2,24140,0,0,0,0,0,0,0,0
2024-01-04T23:00,8.5,0,0,0,0,0,0,0,0,0,0,0,0,77,4.9,24140,0,0,0,0,0,0,0,0
2024-01-05T00:00,8.3,0,0,0,0,0,0,0,0,0,0,0,0,79,5.4,24140,0,0,0,0,0,0,0,0
2024-01-05T01:00,8.2,0,0,0,0,0,0,0,0,0,0,0,0,82,5.8,22640,0,0,0,0,0,0,0,0
2024-01-05T02:00,8.1,0,0,0,0,0,0,0,0,0,0,0,0,85,4.7,24140,0,0,0,0,0,0,0,0
2024-01-05T03:00,8.2,0,0,0,0,0,0,0,0,0,0,0,0,85,3.7,24140,0,0,0,0,0,0,0,0
2024-01-05T04:00,8.3,0,0,0,0,0,0,0,0,0,0,0,0,83,6.3,10480,0,0,0,0,0,0,0,0
2024-01-05T05:00,7.8,0,0,0,0,0,0,0,0,0,0,0,0,85,4.8,24140,0,0,0,0,0,0,0,0
2024-01-05T06:00,7.4,0,0,0,0,0,0,0,0,0,0,0,0,86,7.1,15260,0,0,0,0,0,0,0,0
2024-01-05T07:00,7.1,0,0,0,0,0,0,0,0,0,0,0,0,87,4.9,18780,0,0,0,0,0,0,0,0
2024-01-05T08:00,6.8,0,0,0,0,0,0,0,0,0,0,0,0,88,2.9,21740,10.54,5.035568083,3.951604,5.026666667,0.343333333,6.711558667,1.559725667,0.151666667
2024-01-05T09:00,7,41,13,28,110.2,41,109.9,85.6,27.1,58.4,151.4,56.4,229.5,87,1.1,22900,55.00833333,51.61333333,43.18209167,51.93931667,38.615,86.83377658,82.942431,29.50148542
2024-01-05T10:00,7.3,138,59,79,248.2,138,336.2,178.7,76.4,102.3,321.4,178.7,435.4,91,6.3,14420,188.1575667,182.9093167,179.111525,190.6666667,171.2087583,228.0239807,208.0390582,156.4240917
2024-01-05T11:00,8.8,259,138,121,377.6,259,517,295,157.2,137.8,430.1,295,589,87,3.9,20620,420.3333333,414.915225,410.1666667,420.6666667,402.6666667,419.4712167,405.4240333,383
2024-01-05T12:00,10.5,410,266,144,587.9,410,640,435.5,282.6,153,624.5,435.5,679.9,73,10.7,24140,583.3333333,572.6666667,572.8333333,583,570.5,585.4729583,573.3333333,541.9543583
2024-01-05T13:00,10.8,393,254,139,515.6,393,696.8,395.9,255.9,140,519.4,395.9,701.9,69,12.5,24140,1151.731417,1133.696708,1122.389492,1120.343942,1099.714242,1102.147,1084.774583,1029.2374
2024-01-05T14:00,11.3,340,184,156,380.8,340,683.6,325.1,175.9,149.1,364,325.1,653.5,55,16.4,24140,1947.8239,1930.5303,1924.5,1920.510425,1896.947858,1899.127192,1874.166667,1795.254933
2024-01-05T15:00,10.5,211,97,114,228.2,211,601.2,188.8,86.8,102,204.3,188.8,538,62,14.3,24140,2480.874617,2478.879083,2462.386292,2469.5191,2454.773,2467.236833,2436.742858,2283.737842
2024-01-05T16:00,10.4,243,139,104,431.9,243,455.2,193.9,110.9,83,344.7,193.9,363.3,59,8,24140,2875.670826,2905.5,2903.333333,2968.33465,2959.166667,2937.823828,2895.641667,2605.333333
2024-01-05T17:00,10,122,59,63,326.4,122,255.7,67.4,32.6,34.8,180.3,67.4,141.2,60,6.3,24140,2917.273287,3029.476108,3000,3098.5,3096.666667,3031.462103,2954.746667,2702
2024-01-05T18:00,8.6,12,3,9,34.7,12,61.3,0,0,0,0,0,0,66,5.2,24140,2949.833287,3042,3000,3100,3100,3967.447157,3621.501667,2701.933333
2024-01-05T19:00,7.4,0,0,0,0,0,0,0,0,0,0,0,0,75,5.1,24140,2950.16581,3042,3000,3100,3100,4045.685,3686.621667,2760.25
2024-01-05T20:00,6.4,0,0,0,0,0,0,0,0,0,0,0,0,80,4.9,24140,2940,3042,3000,3100,3100,3227.608333,3095.958333,2717.133333
2024-01-05T21:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,74,3.4,24140,0,0,0,0,0,0,0,0
2024-01-05T22:00,4.8,0,0,0,0,0,0,0,0,0,0,0,0,70,3.7,24140,0,0,0,0,0,0,0,0
2024-01-05T23:00,4.1,0,0,0,0,0,0,0,0,0,0,0,0,69,4.7,24140,0,0,0,0,0,0,0,0
2024-01-06T00:00,3.3,0,0,0,0,0,0,0,0,0,0,0,0,70,5.7,24140,0,0,0,0,0,0,0,0
2024-01-06T01:00,2.5,0,0,0,0,0,0,0,0,0,0,0,0,74,5.6,24140,0,0,0,0,0,0,0,0
2024-01-06T02:00,1.8,0,0,0,0,0,0,0,0,0,0,0,0,78,5.2,24140,0,0,0,0,0,0,0,0
2024-01-06T03:00,0.3,0,0,0,0,0,0,0,0,0,0,0,0,82,5,24140,0,0,0,0,0,0,0,0
2024-01-06T04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4.7,24140,0,0,0,0,0,0,0,0
2024-01-06T05:00,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,82,4.2,24140,0,0,0,0,0,0,0,0
2024-01-06T06:00,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,86,3.9,24140,0,0,0,0,0,0,0,0
2024-01-06T07:00,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,85,3.1,24140,0,0,0,0,0,0,0,0
2024-01-06T08:00,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,83,2.4,24140,29.60826217,16.15349208,42.91666667,31.61789158,27.7610415,21.38274617,19.529247,24.26083267
2024-01-06T09:00,-0.3,51,21,30,177.8,51,110,106.5,43.9,62.7,244.5,70.1,229.8,80,2.4,24140,357.0293,89.83333333,381.8429583,302,286.8179833,329.9363083,327.3333333,207
2024-01-06T10:00,1.1,202,125,77,525,202,336.8,261.6,161.9,99.7,680,261.6,436.2,77,0.4,24140,1001.4018,551.7622833,1029.777417,877.0052667,771.4687833,956.9378917,953.156475,756.9508417
2024-01-06T11:00,3.6,349,255,94,696.2,349,518.1,397.7,290.6,107.1,793.3,397.7,590.4,66,2.3,24140,1825.961283,1349.382433,1854.640708,1677.833333,1576.85775,1766.543508,1765.5739,1532.278142
2024-01-06T12:00,5.9,453,357,96,787,453,641.7,481.4,379.3,102,836.2,481.4,681.9,61,3.8,24140,2730.853158,2239.117017,2761.754883,2568.702733,2469.891658,2660.842942,2659.650333,2386.1415
2024-01-06T13:00,7.9,506,409,97,827.6,506,699.1,509.9,412.1,97.7,833.9,509.9,704.5,52,2.6,24140,3634.86525,3129.932117,3665.764758,3465.637642,3368.815567,3567.483133,3567.873333,3249.936783
2024-01-06T14:00,9.6,498,406,92,836.7,498,686.4,476.4,388.4,88,800.4,476.4,656.6,48,2.1,24140,4468.789692,3961.265042,4506.807017,4299.626608,4211.6096,4414.904158,4415.678675,4057.418125
2024-01-06T15:00,10.9,427,343,84,802.7,427,604.4,382.5,307.3,75.3,719.1,382.5,541.5,39,1.3,24140,5164.666667,4661.978792,5202.77365,5010.122858,4923.2249,5130.040167,5127.729308,4699.225025
2024-01-06T16:00,11.1,301,229,72,706,301,458.8,240.8,183.2,57.6,564.7,240.8,367,40,3.4,24140,5527.248733,5043.912217,5604.833333,5447.5,5359.9205,5576.2372,5559,4973.833333
2024-01-06T17:00,10.4,143,91,52,496.1,143,259.5,79.9,50.9,29.1,277.3,79.9,145.1,49,3.3,24140,5580.666667,5098.333333,5658.666667,5515.666667,5422,5642,5622,5024
2024-01-06T18:00,8.4,16,5,11,57,16,63.3,0,0,0,0,0,0,57,2.6,24140,5584,5100,5662,5524,5422,5642,5622,5024
2024-01-06T19:00,6.6,0,0,0,0,0,0,0,0,0,0,0,0,68,3.7,24140,5584,5100,5662,5524,5422,5642,5622,5024
2024-01-06T20:00,5.3,0,0,0,0,0,0,0,0,0,0,0,0,77,4.7,24140,5584,5100,5662,5524,5422,5642,5622,5024
2024-01-06T21:00,4.1,0,0,0,0,0,0,0,0,0,0,0,0,83,5.4,24140,0,0,0,0,0,0,0,0
2024-01-06T22:00,3.5,0,0,0,0,0,0,0,0,0,0,0,0,83,5.1,24140,0,0,0,0,0,0,0,0
2024-01-06T23:00,2.7,0,0,0,0,0,0,0,0,0,0,0,0,81,5.2,24140,0,0,0,0,0,0,0,0
2024-01-07T00:00,2.2,0,0,0,0,0,0,0,0,0,0,0,0,79,4.1,24140,0,0,0,0,0,0,0,0
2024-01-07T01:00,2.1,0,0,0,0,0,0,0,0,0,0,0,0,74,3.5,24140,0,0,0,0,0,0,0,0
2024-01-07T02:00,1.5,0,0,0,0,0,0,0,0,0,0,0,0,75,4.9,24140,0,0,0,0,0,0,0,0
2024-01-07T03:00,1.4,0,0,0,0,0,0,0,0,0,0,0,0,69,4.6,24140,0,0,0,0,0,0,0,0
2024-01-07T04:00,1.6,0,0,0,0,0,0,0,0,0,0,0,0,66,3.8,24140,0,0,0,0,0,0,0,0
2024-01-07T05:00,1.2,0,0,0,0,0,0,0,0,0,0,0,0,67,4.5,24140,0,0,0,0,0,0,0,0
2024-01-07T06:00,1.8,0,0,0,0,0,0,0,0,0,0,0,0,68,4.2,24140,0,0,0,0,0,0,0,0
2024-01-07T07:00,1.3,0,0,0,0,0,0,0,0,0,0,0,0,70,4.8,24140,0,0,0,0,0,0,0,0
2024-01-07T08:00,0.5,0,0,0,0,0,0,0,0,0,0,0,0,75,5.6,24140,4.9242915,7.555495833,4.945733333,1.743333333,11.86666667,9.325776167,10.16666667,7.668333333
2024-01-07T09:00,3,33,0,33,0,33,110.2,68.9,0,68.9,0,45.4,230.2,64,3.2,24140,39.5,22,46,37.82704167,48.33333333,47.98835583,48.26448383,37.87544167
2024-01-07T10:00,4.9,118,7,111,29.3,118,337.5,152.8,9.1,143.8,38,152.8,437.1,61,2.9,24140,116.1666667,22,124.1666667,88.5,85.5,130.6666667,131.1666667,87
2024-01-07T11:00,6.8,195,13,182,35.4,195,519.4,222.2,14.8,207.4,40.4,222.2,591.9,62,1.8,24140,253.66885,22,260.9294583,156.5,182.4501667,264.4128917,264.7537917,173.3333333
2024-01-07T12:00,8.8,271,36,235,79.1,271,643.5,288,38.3,249.8,84.1,288,684,50,3.9,24140,464.6439667,46.5,470.9773167,332.3744583,391.4669,481.1666667,480.7642917,368.5254583
2024-01-07T13:00,9.6,295,43,252,86.7,295,701.5,297.4,43.3,254,87.4,297.4,707.1,49,4,24140,703,255.7271083,713.318875,571.3910167,634.8753917,720.864225,724.6013333,603.997775
2024-01-07T14:00,10.3,348,101,247,207.3,348,689.3,333.1,96.7,236.4,198.4,333.1,659.7,50,5.7,24140,966.7627917,522.9128167,985.8182833,842.438975,906.5,994.1286667,999.7490667,863.8333333
2024-01-07T15:00,11,269,50,219,116.4,269,607.8,241.2,44.8,196.4,104.3,241.2,545,43,6.7,24140,1151.148925,702.6666667,1166,1023.409525,1089.730708,1177.620083,1181.333333,1043.080525
2024-01-07T16:00,11.2,167,11,156,33.6,167,462.5,133.9,8.8,125.1,27,133.9,370.8,44,4.4,24140,1286.564042,841.1666667,1302.833333,1162.447075,1226.236575,1314.833333,1318,1170.333333
2024-01-07T17:00,10.5,81,3,78,16.1,81,263.4,45.8,1.7,44.1,9.1,45.8,149,50,2.2,24140,1338.333333,882,1340,1211.666667,1282,1360,1360,1218
2024-01-07T18:00,9.9,12,0,12,0,12,65.3,0,0,0,0,0,0,51,3.8,24140,1340,882,1340,1220,1282,1360,1360,1218
2024-01-07T19:00,8.7,0,0,0,0,0,0,0,0,0,0,0,0,54,4.8,24140,1340,882,1340,1220,1282,1360,1360,1218
2024-01-07T20:00,8.2,0,0,0,0,0,0,0,0,0,0,0,0,54,3.2,24140,1340,882,1340,1220,1282,1360,1360,1218
2024-01-07T21:00,7.6,0,0,0,0,0,0,0,0,0,0,0,0,58,4.4,24140,0,0,0,0,0,0,0,0
2024-01-07T22:00,7.6,0,0,0,0,0,0,0,0,0,0,0,0,59,1.9,24140,0,0,0,0,0,0,0,0
2024-01-07T23:00,7.6,0,0,0,0,0,0,0,0,0,0,0,0,61,1.5,24140,0,0,0,0,0,0,0,0
2024-01-08T00:00,6.8,0,0,0,0,0,0,0,0,0,0,0,0,65,4.2,24140,0,0,0,0,0,0,0,0
2024-01-08T01:00,6.8,0,0,0,0,0,0,0,0,0,0,0,0,65,2.3,24140,0,0,0,0,0,0,0,0
2024-01-08T02:00,7.2,0,0,0,0,0,0,0,0,0,0,0,0,63,1.6,24140,0,0,0,0,0,0,0,0
2024-01-08T03:00,6.7,0,0,0,0,0,0,0,0,0,0,0,0,63,6.4,24140,0,0,0,0,0,0,0,0
2024-01-08T04:00,6.5,0,0,0,0,0,0,0,0,0,0,0,0,63,6.4,24140,0,0,0,0,0,0,0,0
2024-01-08T05:00,6.7,0,0,0,0,0,0,0,0,0,0,0,0,62,6,24140,0,0,0,0,0,0,0,0
2024-01-08T06:00,6.1,0,0,0,0,0,0,0,0,0,0,0,0,66,7,24140,0,0,0,0,0,0,0,0
2024-01-08T07:00,6.3,0,0,0,0,0,0,0,0,0,0,0,0,64,3.7,24140,0,0,0,0,0,0,0,0
2024-01-08T08:00,6,0,0,0,0,0,0,0,0,0,0,0,0,64,3.5,24140,17.7947865,12.2279445,23.462379,12.80939742,17.74358133,23.58166667,24.66666667,18.23815933
2024-01-08T09:00,6.7,38,2,36,16.9,38,110.6,79.3,4.2,75.1,23.2,52.3,230.8,63,4.9,24140,116.2464417,77.56305833,122.3333333,99.33333333,118,121.3333333,124.1466833,105.3333333
2024-01-08T10:00,7.8,113,22,91,92,113,338.3,146.4,28.5,117.9,119.1,146.4,438.2,62,3.3,24140,425.8333333,378.7788,434.1237167,403.274475,420.5331583,425,428.1517583,401.2668667
2024-01-08T11:00,9.3,225,77,148,209.1,225,520.8,256.5,87.8,168.7,238.4,256.5,593.6,60,4.3,24140,742.1666667,694.664275,756.5,719.3333333,738.1048333,747.961075,750,715.8024417
2024-01-08T12:00,11,346,118,228,258.6,346,645.5,367.8,125.4,242.4,274.9,367.8,686.2,53,11.3,24140,1049,997.4899583,1059.833333,1021.333333,1042.878817,1048.592242,1053.005133,1012.897325
2024-01-08T13:00,11.9,349,114,235,229,349,704,351.9,115,237,231,351.9,709.9,51,11.3,24140,1349.095992,1301.784925,1363.632225,1320.780275,1342.852333,1347,1349.162375,1308.166667
2024-01-08T14:00,12.4,269,30,239,61.3,269,692.3,257.6,28.7,228.9,58.7,257.6,663,49,8.9,24140,1548.62345,1497.898158,1561.375708,1516.172092,1539.272075,1545.666667,1551.162708,1506.106083
2024-01-08T15:00,13.7,247,33,214,76.4,247,611.2,221.7,29.6,192.1,68.5,221.7,548.6,41,1.9,24140,1677.333333,1626.5,1689.166667,1643.166667,1666.833333,1673.4138,1680.333333,1631
2024-01-08T16:00,13.9,175,12,163,36.4,175,466.3,140.6,9.6,131,29.3,140.6,374.7,44,3.4,24140,1767.166667,1718,1780.666667,1731.333333,1758.666667,1764.5,1770.166667,1719
2024-01-08T17:00,14.4,86,2,84,10.6,86,267.3,49.2,1.1,48.1,6.1,49.2,153,36,8.4,24140,1802,1756.666667,1820.333333,1762,1796.666667,1800,1800,1760.166667
2024-01-08T18:00,13.2,11,0,11,0,11,67.4,0,0,0,0,0,0,39,6.3,24140,1802,1760,1822,1762,1800,1800,1800,1762
2024-01-08T19:00,12.8,0,0,0,0,0,0,0,0,0,0,0,0,41,1.9,24140,1802,1760,1822,1762,1800,1800,1800,1762
2024-01-08T20:00,8.8,0,0,0,0,0,0,0,0,0,0,0,0,65,6.1,24140,1802,1760,1822,1762,1800,1800,1800,1762
2024-01-08T21:00,8.4,0,0,0,0,0,0,0,0,0,0,0,0,72,6.5,24140,0,0,0,0,0,0,0,0
2024-01-08T22:00,8.6,0,0,0,0,0,0,0,0,0,0,0,0,72,6.1,24140,0,0,0,0,0,0,0,0
2024-01-08T23:00,8.1,0,0,0,0,0,0,0,0,0,0,0,0,71,4.2,24140,0,0,0,0,0,0,0,0
2024-01-09T00:00,7.8,0,0,0,0,0,0,0,0,0,0,0,0,72,4.2,24140,0,0,0,0,0,0,0,0
2024-01-09T01:00,7.1,0,0,0,0,0,0,0,0,0,0,0,0,76,2.5,24140,0,0,0,0,0,0,0,0
2024-01-09T02:00,6.6,0,0,0,0,0,0,0,0,0,0,0,0,78,1.9,24140,0,0,0,0,0,0,0,0
2024-01-09T03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,68,2.5,24140,0,0,0,0,0,0,0,0
2024-01-09T04:00,6.4,0,0,0,0,0,0,0,0,0,0,0,0,68,3.6,24140,0,0,0,0,0,0,0,0
2024-01-09T05:00,5.5,0,0,0,0,0,0,0,0,0,0,0,0,69,4.8,24140,0,0,0,0,0,0,0,0
2024-01-09T06:00,5.2,0,0,0,0,0,0,0,0,0,0,0,0,70,5,24140,0,0,0,0,0,0,0,0
2024-01-09T07:00,4.6,0,0,0,0,0,0,0,0,0,0,0,0,76,4.7,24140,0,0,0,0,0,0,0,0
2024-01-09T08:00,3.5,0,0,0,0,0,0,0,0,0,0,0,0,85,4.1,24140,25356.73,2.792840417,3.803333333,10.31666667,1.774635167,7.47969625,6.372473,1.511666667
2024-01-09T09:00,4,47,9,38,75.8,47,111.1,98,18.8,79.2,104.5,64.8,231.5,81,5.1,24140,95.5,45.29,60.66666667,79,55.42638333,111.3568583,117.4109562,50.040325
2024-01-09T10:00,5.9,174,66,108,275.1,174,339.3,225.4,85.5,139.9,356.3,225.4,439.5,75,3.1,24140,454.4972,312.2337917,390.4769083,392.8333333,360.1679417,461.5945083,472.6666667,335.5531667
2024-01-09T11:00,8.1,281,108,173,292.5,281,522.3,320.3,123.1,197.2,333.4,320.3,595.4,62,4.9,24140,955.5445333,799.8845,892,891.3333333,854.1666667,952.3333333,957.5,804.7469917
2024-01-09T12:00,9.9,365,158,207,345.1,365,647.6,388.1,168,220.1,366.9,388.1,688.6,58,3.8,24140,1360.381358,1208.609275,1300.666667,1296.069108,1262.666667,1359.7321,1369.763092,1193.369717
2024-01-09T13:00,11.5,434,230,204,460.4,434,706.7,437.8,232,205.8,464.4,437.8,712.8,55,5.5,24140,2050.145858,1887.111675,1993.386292,1980.339042,1948.272242,2046.5,2055.782633,1856.49375
2024-01-09T14:00,12.6,429,241,188,490.1,429,695.5,411,230.9,180.1,469.6,411,666.4,50,4.6,24140,2709.905158,2533.781933,2648.827117,2629.392483,2596.406783,2699.246158,2707.925967,2476.987942
2024-01-09T15:00,13.2,230,37,193,85.1,230,614.8,206.6,33.2,173.4,76.5,206.6,552.4,42,7.2,24140,3214.259625,3041.396375,3151.977633,3139.979792,3106.833333,3217.166667,3222.97985,2955.776217
2024-01-09T16:00,13,184,20,164,60.2,184,470.1,148.2,16.1,132.1,48.5,148.2,378.6,43,3.7,24140,3384,3208.333333,3325.368425,3315.512758,3284.666667,3392.793533,3399.166667,3110.1377
2024-01-09T17:00,11.8,55,0,55,0,55,271.3,31.8,0,31.8,0,31.8,157,47,11.2,24140,3400,3240.333333,3342,3340,3302,3422,3422,3140
2024-01-09T18:00,9.7,7,0,7,0,7,69.4,0,0,0,0,0,0,67,10.1,24140,3400,3242,3342,3340,3302,3422,3422,3140
2024-01-09T19:00,8.8,0,0,0,0,0,0,0,0,0,0,0,0,71,2.6,24140,3400,3242,3342,3340,3302,3422,3422,3140
2024-01-09T20:00,8.3,0,0,0,0,0,0,0,0,0,0,0,0,76,1.3,24140,3400,3242,3342,3340,3302,3422,3422,3140
2024-01-09T21:00,7.8,0,0,0,0,0,0,0,0,0,0,0,0,81,1.9,18220,0,0,0,0,0,0,0,0
2024-01-09T22:00,6.9,0,0,0,0,0,0,0,0,0,0,0,0,84,2.4,18000,0,0,0,0,0,0,0,0
2024-01-09T23:00,5.8,0,0,0,0,0,0,0,0,0,0,0,0,89,2.6,21080,0,0,0,0,0,0,0,0
2024-01-10T00:00,5.6,0,0,0,0,0,0,0,0,0,0,0,0,85,4.7,23520,0,0,0,0,0,0,0,0
2024-01-10T01:00,5.1,0,0,0,0,0,0,0,0,0,0,0,0,88,4.2,24140,0,0,0,0,0,0,0,0
2024-01-10T02:00,4.8,0,0,0,0,0,0,0,0,0,0,0,0,89,3.3,24140,0,0,0,0,0,0,0,0
2024-01-10T03:00,4.4,0,0,0,0,0,0,0,0,0,0,0,0,85,4.2,24140,0,0,0,0,0,0,0,0
